 -5.0000000e-001  1.8618456e-001
 -6.0000000e-001  1.7056484e-001
 -7.0000000e-001  1.4353955e-001
 -8.0000000e-001  1.2491844e-001
 -9.0000000e-001  7.3222499e-002
 -1.0000000e+000  0.0000000e+000
  0.0000000e+000  2.5965544e-001
 -1.0000000e-001  3.2435689e-001
 -2.0000000e-001  3.5354796e-001
 -3.0000000e-001  3.4898291e-001
 -4.0000000e-001  3.0652130e-001
 -5.0000000e-001  2.7200698e-001
 -6.0000000e-001  2.4737887e-001
 -7.0000000e-001  2.2495253e-001
 -8.0000000e-001  1.8875916e-001
 -9.0000000e-001  1.1188422e-001
 -1.0000000e+000  0.0000000e+000
  0.0000000e+000  4.5997846e-001
 -1.0000000e-001  4.7864761e-001
 -2.0000000e-001  4.9019343e-001
 -3.0000000e-001  4.9009101e-001
 -4.0000000e-001  4.5568875e-001
 -5.0000000e-001  4.1074642e-001
 -6.0000000e-001  3.4874082e-001
 -7.0000000e-001  2.9395625e-001
 -8.0000000e-001  2.4028199e-001
 -9.0000000e-001  1.4478313e-001
 -1.0000000e+000  0.0000000e+000
  0.0000000e+000  5.6955085e-001
 -1.0000000e-001  5.8943530e-001
 -2.0000000e-001  5.9455271e-001
 -3.0000000e-001  5.8157129e-001
 -4.0000000e-001  5.5895589e-001
 -5.0000000e-001  5.2076106e-001
 -6.0000000e-001  4.6190537e-001
 -7.0000000e-001  3.9612815e-001
 -8.0000000e-001  3.2348736e-001
 -9.0000000e-001  1.9549530e-001
 -1.0000000e+000  0.0000000e+000
  0.0000000e+000  6.1452685e-001
 -1.0000000e-001  6.3072534e-001
 -2.0000000e-001  6.2072751e-001
 -3.0000000e-001  5.7607775e-001
 -4.0000000e-001  5.1883952e-001
 -5.0000000e-001  4.7688090e-001
 -6.0000000e-001  4.3421260e-001
 -7.0000000e-001  3.7033811e-001
 -8.0000000e-001  2.8943569e-001
 -9.0000000e-001  1.6721199e-001
 -1.0000000e+000  0.0000000e+000
  0.0000000e+000  5.7493226e-001
 -1.0000000e-001  5.5625861e-001
 -2.0000000e-001  5.2905563e-001
 -3.0000000e-001  4.8725107e-001
 -4.0000000e-001  4.3490029e-001
 -5.0000000e-001  3.8585538e-001
 -6.0000000e-001  3.3159684e-001
 -7.0000000e-001  2.6989438e-001
 -8.0000000e-001  1.9627306e-001
 -9.0000000e-001  1.0922231e-001
 -1.0000000e+000  0.0000000e+000
  0.0000000e+000  4.5491785e-001
 -1.0000000e-001  4.3585740e-001
 -2.0000000e-001  3.9771620e-001
 -3.0000000e-001  3.4127974e-001
 -4.0000000e-001  2.8919474e-001
 -5.0000000e-001  2.4387252e-001
 -6.0000000e-001  1.9625616e-001
 -7.0000000e-001  1.3293745e-001
 -8.0000000e-001  7.7086959e-002
 -9.0000000e-001  3.3468013e-002
 -1.0000000e+000  0.0000000e+000
  0.0000000e+000  2.2762445e-001
 -1.0000000e-001  2.2968409e-001
 -2.0000000e-001  2.0293171e-001
 -3.0000000e-001  1.5887478e-001
 -4.0000000e-001  1.1110132e-001
 -5.0000000e-001  6.6467723e-002
 -6.0000000e-001  8.2878162e-003
 -7.0000000e-001 -6.8391353e-002
 -8.0000000e-001 -1.2296469e-001
 -9.0000000e-001 -9.9834774e-002
 -1.0000000e+000  0.0000000e+000
  0.0000000e+000  1.7834507e-001
 -1.0000000e-001  1.5437347e-001
 -2.0000000e-001  1.0992687e-001
 -3.0000000e-001  4.2703332e-002
 -4.0000000e-001 -8.5317853e-004
 -5.0000000e-001 -3.3535218e-002
 -6.0000000e-001 -5.7719275e-002
 -7.0000000e-001 -1.0733215e-001
 -8.0000000e-001 -1.4323389e-001
 -9.0000000e-001 -1.0799831e-001
 -1.0000000e+000  0.0000000e+000
  0.0000000e+000 -1.1387134e-002
 -1.0000000e-001  3.5915815e-003
 -2.0000000e-001 -9.8481468e-003
 -3.0000000e-001 -5.2202247e-002
 -4.0000000e-001 -1.0266575e-001
 -5.0000000e-001 -1.3601896e-001
 -6.0000000e-001 -1.5209065e-001
 -7.0000000e-001 -1.7827150e-001
 -8.0000000e-001 -2.0200558e-001
 -9.0000000e-001 -1.4481745e-001
 -1.0000000e+000  0.0000000e+000
  0.0000000e+000 -3.9511974e-002
 -1.0000000e-001 -4.6610676e-002
 -2.0000000e-001 -6.6774133e-002
 -3.0000000e-001 -9.9800998e-002
 -4.0000000e-001 -1.4420837e-001
 -5.0000000e-001 -1.8309612e-001
 -6.0000000e-001 -2.1550990e-001
 -7.0000000e-001 -2.4382220e-001
 -8.0000000e-001 -2.5227802e-001
 -9.0000000e-001 -1.7083596e-001
 -1.0000000e+000  0.0000000e+000
  0.0000000e+000 -7.4836887e-002
 -1.0000000e-001 -7.5983708e-002
 -2.0000000e-001 -7.5150539e-002
 -3.0000000e-001 -8.1717959e-002
 -4.0000000e-001 -1.1103318e-001
 -5.0000000e-001 -1.3895372e-001
 -6.0000000e-001 -1.6378775e-001
 -7.0000000e-001 -1.7827078e-001
 -8.0000000e-001 -1.9024840e-001
 -9.0000000e-001 -1.2838673e-001
 -1.0000000e+000  0.0000000e+000
