%    Hora             Prof (Z)         Temp           Sal             dens.
  5.5000000e+000  0.0000000e+000  2.8303000e+001  3.3414000e+001  1.0218333e+003
  5.5000000e+000 -1.0000000e-001  2.8326198e+001  3.4172280e+001  1.0219107e+003
  5.5000000e+000 -2.0000000e-001  2.8349166e+001  3.4591655e+001  1.0219757e+003
  5.5000000e+000 -3.0000000e-001  2.8366494e+001  3.4655321e+001  1.0220176e+003
  5.5000000e+000 -4.0000000e-001  2.8362634e+001  3.4682360e+001  1.0220392e+003
  5.5000000e+000 -5.0000000e-001  2.8350021e+001  3.4699318e+001  1.0220560e+003
  5.5000000e+000 -6.0000000e-001  2.8342249e+001  3.4722001e+001  1.0220756e+003
  5.5000000e+000 -7.0000000e-001  2.8343882e+001  3.4743170e+001  1.0220910e+003
  5.5000000e+000 -8.0000000e-001  2.8351080e+001  3.4756152e+001  1.0220984e+003
  5.5000000e+000 -9.0000000e-001  2.8357033e+001  3.4766238e+001  1.0221040e+003
  5.5000000e+000 -1.0000000e+000  2.8364406e+001  3.4776825e+001  1.0221096e+003
  6.0000000e+000  0.0000000e+000  2.8163000e+001  3.4185000e+001  1.0219669e+003
  6.0000000e+000 -1.0000000e-001  2.8240921e+001  3.4466819e+001  1.0219969e+003
  6.0000000e+000 -2.0000000e-001  2.8301848e+001  3.4644821e+001  1.0220320e+003
  6.0000000e+000 -3.0000000e-001  2.8335729e+001  3.4715545e+001  1.0220730e+003
  6.0000000e+000 -4.0000000e-001  2.8348248e+001  3.4745059e+001  1.0220910e+003
  6.0000000e+000 -5.0000000e-001  2.8346019e+001  3.4765044e+001  1.0221068e+003
  6.0000000e+000 -6.0000000e-001  2.8333043e+001  3.4778525e+001  1.0221212e+003
  6.0000000e+000 -7.0000000e-001  2.8321408e+001  3.4800996e+001  1.0221419e+003
  6.0000000e+000 -8.0000000e-001  2.8313024e+001  3.4834407e+001  1.0221698e+003
  6.0000000e+000 -9.0000000e-001  2.8317346e+001  3.4865869e+001  1.0221920e+003
  6.0000000e+000 -1.0000000e+000  2.8326000e+001  3.4888000e+001  1.0222057e+003
  6.5000000e+000  0.0000000e+000  2.8163000e+001  3.4600000e+001  1.0220630e+003
  6.5000000e+000 -1.0000000e-001  2.8233923e+001  3.4705862e+001  1.0221059e+003
  6.5000000e+000 -2.0000000e-001  2.8300072e+001  3.4805237e+001  1.0221521e+003
  6.5000000e+000 -3.0000000e-001  2.8352658e+001  3.4889378e+001  1.0221980e+003
  6.5000000e+000 -4.0000000e-001  2.8358468e+001  3.4912343e+001  1.0222134e+003
  6.5000000e+000 -5.0000000e-001  2.8348870e+001  3.4920369e+001  1.0222225e+003
  6.5000000e+000 -6.0000000e-001  2.8335797e+001  3.4923605e+001  1.0222293e+003
  6.5000000e+000 -7.0000000e-001  2.8326500e+001  3.4925931e+001  1.0222341e+003
  6.5000000e+000 -8.0000000e-001  2.8324032e+001  3.4941936e+001  1.0222469e+003
  6.5000000e+000 -9.0000000e-001  2.8321666e+001  3.4964964e+001  1.0222650e+003
  6.5000000e+000 -1.0000000e+000  2.8318000e+001  3.4993000e+001  1.0222873e+003
  7.0000000e+000  0.0000000e+000  2.8315000e+001  3.4712000e+001  1.0221620e+003
  7.0000000e+000 -1.0000000e-001  2.8332416e+001  3.4873957e+001  1.0222218e+003
  7.0000000e+000 -2.0000000e-001  2.8339162e+001  3.4972255e+001  1.0222651e+003
  7.0000000e+000 -3.0000000e-001  2.8324600e+001  3.5012731e+001  1.0223000e+003
  7.0000000e+000 -4.0000000e-001  2.8308625e+001  3.5037579e+001  1.0223239e+003
  7.0000000e+000 -5.0000000e-001  2.8288422e+001  3.5056263e+001  1.0223446e+003
  7.0000000e+000 -6.0000000e-001  2.8278680e+001  3.5062491e+001  1.0223525e+003
  7.0000000e+000 -7.0000000e-001  2.8275964e+001  3.5064484e+001  1.0223549e+003
  7.0000000e+000 -8.0000000e-001  2.8276412e+001  3.5065515e+001  1.0223555e+003
  7.0000000e+000 -9.0000000e-001  2.8275349e+001  3.5066222e+001  1.0223568e+003
  7.0000000e+000 -1.0000000e+000  2.8274000e+001  3.5066000e+001  1.0223578e+003
  7.5000000e+000  0.0000000e+000  2.8240000e+001  3.4800000e+001  1.0222150e+003
  7.5000000e+000 -1.0000000e-001  2.8251819e+001  3.4964168e+001  1.0223033e+003
  7.5000000e+000 -2.0000000e-001  2.8253368e+001  3.5096225e+001  1.0223863e+003
  7.5000000e+000 -3.0000000e-001  2.8247226e+001  3.5184923e+001  1.0224548e+003
  7.5000000e+000 -4.0000000e-001  2.8243486e+001  3.5203120e+001  1.0224698e+003
  7.5000000e+000 -5.0000000e-001  2.8244287e+001  3.5210283e+001  1.0224749e+003
  7.5000000e+000 -6.0000000e-001  2.8246805e+001  3.5216287e+001  1.0224786e+003
  7.5000000e+000 -7.0000000e-001  2.8247270e+001  3.5218700e+001  1.0224802e+003
  7.5000000e+000 -8.0000000e-001  2.8247228e+001  3.5219600e+001  1.0224809e+003
  7.5000000e+000 -9.0000000e-001  2.8247110e+001  3.5220357e+001  1.0224822e+003
  7.5000000e+000 -1.0000000e+000  2.8247000e+001  3.5222200e+001  1.0224848e+003
  8.0000000e+000  0.0000000e+000  2.8280000e+001  3.4950000e+001  1.0223000e+003
  8.0000000e+000 -1.0000000e-001  2.8227107e+001  3.5247559e+001  1.0225196e+003
  8.0000000e+000 -2.0000000e-001  2.8195112e+001  3.5422002e+001  1.0226504e+003
  8.0000000e+000 -3.0000000e-001  2.8184005e+001  3.5472443e+001  1.0226918e+003
  8.0000000e+000 -4.0000000e-001  2.8182376e+001  3.5474414e+001  1.0226938e+003
  8.0000000e+000 -5.0000000e-001  2.8181704e+001  3.5474638e+001  1.0226942e+003
  8.0000000e+000 -6.0000000e-001  2.8182071e+001  3.5475952e+001  1.0226951e+003
  8.0000000e+000 -7.0000000e-001  2.8182034e+001  3.5480647e+001  1.0226986e+003
  8.0000000e+000 -8.0000000e-001  2.8181501e+001  3.5485188e+001  1.0227022e+003
  8.0000000e+000 -9.0000000e-001  2.8180801e+001  3.5487207e+001  1.0227040e+003
  8.0000000e+000 -1.0000000e+000  2.8182000e+001  3.5486000e+001  1.0227027e+003
  8.5000000e+000  0.0000000e+000  2.8320000e+001  3.4779000e+001  1.0225100e+003
  8.5000000e+000 -1.0000000e-001  2.8266982e+001  3.5232095e+001  1.0226071e+003
  8.5000000e+000 -2.0000000e-001  2.8194428e+001  3.5498431e+001  1.0227031e+003
  8.5000000e+000 -3.0000000e-001  2.8126251e+001  3.5566088e+001  1.0227812e+003
  8.5000000e+000 -4.0000000e-001  2.8042710e+001  3.5582873e+001  1.0228212e+003
  8.5000000e+000 -5.0000000e-001  2.7992369e+001  3.5586703e+001  1.0228406e+003
  8.5000000e+000 -6.0000000e-001  2.7962596e+001  3.5591147e+001  1.0228537e+003
  8.5000000e+000 -7.0000000e-001  2.7939457e+001  3.5596667e+001  1.0228655e+003
  8.5000000e+000 -8.0000000e-001  2.7933100e+001  3.5599958e+001  1.0228700e+003
  8.5000000e+000 -9.0000000e-001  2.7930656e+001  3.5599849e+001  1.0228707e+003
  8.5000000e+000 -1.0000000e+000  2.7934000e+001  3.5597005e+001  1.0228675e+003
  9.0000000e+000  0.0000000e+000  2.8229000e+001  3.5300000e+001  1.0225000e+003
  9.0000000e+000 -1.0000000e-001  2.8242672e+001  3.5389575e+001  1.0225943e+003
  9.0000000e+000 -2.0000000e-001  2.8218993e+001  3.5484560e+001  1.0226893e+003
  9.0000000e+000 -3.0000000e-001  2.8183413e+001  3.5562397e+001  1.0227597e+003
  9.0000000e+000 -4.0000000e-001  2.8138994e+001  3.5610950e+001  1.0228108e+003
  9.0000000e+000 -5.0000000e-001  2.8058499e+001  3.5637247e+001  1.0228570e+003
  9.0000000e+000 -6.0000000e-001  2.7963932e+001  3.5656640e+001  1.0229025e+003
  9.0000000e+000 -7.0000000e-001  2.7863800e+001  3.5671696e+001  1.0229466e+003
  9.0000000e+000 -8.0000000e-001  2.7833925e+001  3.5676404e+001  1.0229599e+003
  9.0000000e+000 -9.0000000e-001  2.7826635e+001  3.5677858e+001  1.0229634e+003
  9.0000000e+000 -1.0000000e+000  2.7826000e+001  3.5679000e+001  1.0229644e+003
  9.5000000e+000  0.0000000e+000  2.8270000e+001  3.5424000e+001  1.0226215e+003
  9.5000000e+000 -1.0000000e-001  2.8214627e+001  3.5493624e+001  1.0226958e+003
  9.5000000e+000 -2.0000000e-001  2.8113345e+001  3.5572431e+001  1.0227902e+003
  9.5000000e+000 -3.0000000e-001  2.8008835e+001  3.5650432e+001  1.0228832e+003
  9.5000000e+000 -4.0000000e-001  2.7951039e+001  3.5666828e+001  1.0229144e+003
  9.5000000e+000 -5.0000000e-001  2.7939581e+001  3.5671871e+001  1.0229219e+003
  9.5000000e+000 -6.0000000e-001  2.7917129e+001  3.5680058e+001  1.0229354e+003
  9.5000000e+000 -7.0000000e-001  2.7880652e+001  3.5691189e+001  1.0229557e+003
  9.5000000e+000 -8.0000000e-001  2.7829420e+001  3.5708676e+001  1.0229857e+003
  9.5000000e+000 -9.0000000e-001  2.7792413e+001  3.5721200e+001  1.0230072e+003
  9.5000000e+000 -1.0000000e+000  2.7778000e+001  3.5727000e+001  1.0230162e+003
  1.0000000e+001  0.0000000e+000  2.8347000e+001  3.5445000e+001  1.0226160e+003
  1.0000000e+001 -1.0000000e-001  2.8319788e+001  3.5502633e+001  1.0226693e+003
  1.0000000e+001 -2.0000000e-001  2.8259668e+001  3.5565246e+001  1.0227367e+003
  1.0000000e+001 -3.0000000e-001  2.8126751e+001  3.5642238e+001  1.0228383e+003
  1.0000000e+001 -4.0000000e-001  2.8010988e+001  3.5656760e+001  1.0228872e+003
  1.0000000e+001 -5.0000000e-001  2.7910369e+001  3.5672411e+001  1.0229319e+003
  1.0000000e+001 -6.0000000e-001  2.7869413e+001  3.5687210e+001  1.0229565e+003
