PERÍODO DE ALTURAS OBSERVADAS
ESTAÇÃO:50193
NOME ESTAÇÃO:PARATI
LATITUDE:23º 13'.3 S
LONGITUDE:044º 42'.5 W
DATA INICIAL:31/08/1970
DATA FINAL:01/10/1970
EQUIPAMENTO:286 - BÓIA E CONTRA-PESO
ALTURAS EM CENTÍMETROS
HORÁRIO PAPA
#
31/08/1970 00:00;232;
31/08/1970 01:00;275;
31/08/1970 02:00;290;
31/08/1970 03:00;261;
31/08/1970 04:00;240;
31/08/1970 05:00;210;
31/08/1970 06:00;189;
31/08/1970 07:00;169;
31/08/1970 08:00;163;
31/08/1970 09:00;150;
31/08/1970 10:00;160;
31/08/1970 11:00;230;
31/08/1970 12:00;250;
31/08/1970 13:00;274;
31/08/1970 14:00;283;
31/08/1970 15:00;268;
31/08/1970 16:00;251;
31/08/1970 17:00;230;
31/08/1970 18:00;205;
31/08/1970 19:00;193;
31/08/1970 20:00;181;
31/08/1970 21:00;168;
31/08/1970 22:00;200;
31/08/1970 23:00;223;
01/09/1970 00:00;249;
01/09/1970 01:00;275;
01/09/1970 02:00;288;
01/09/1970 03:00;278;
01/09/1970 04:00;240;
01/09/1970 05:00;219;
01/09/1970 06:00;192;
01/09/1970 07:00;180;
01/09/1970 08:00;160;
01/09/1970 09:00;145;
01/09/1970 10:00;151;
01/09/1970 11:00;170;
01/09/1970 12:00;220;
01/09/1970 13:00;262;
01/09/1970 14:00;275;
01/09/1970 15:00;269;
01/09/1970 16:00;250;
01/09/1970 17:00;235;
01/09/1970 18:00;210;
01/09/1970 19:00;188;
01/09/1970 20:00;177;
01/09/1970 21:00;154;
01/09/1970 22:00;160;
01/09/1970 23:00;188;
02/09/1970 00:00;222;
02/09/1970 01:00;273;
02/09/1970 02:00;275;
02/09/1970 03:00;279;
02/09/1970 04:00;252;
02/09/1970 05:00;226;
02/09/1970 06:00;195;
02/09/1970 07:00;175;
02/09/1970 08:00;160;
02/09/1970 09:00;152;
02/09/1970 10:00;132;
02/09/1970 11:00;148;
02/09/1970 12:00;190;
02/09/1970 13:00;243;
02/09/1970 14:00;260;
02/09/1970 15:00;253;
02/09/1970 16:00;250;
02/09/1970 17:00;240;
02/09/1970 18:00;218;
02/09/1970 19:00;190;
02/09/1970 20:00;176;
02/09/1970 21:00;165;
02/09/1970 22:00;158;
02/09/1970 23:00;171;
03/09/1970 00:00;200;
03/09/1970 01:00;229;
03/09/1970 02:00;265;
03/09/1970 03:00;275;
03/09/1970 04:00;255;
03/09/1970 05:00;231;
03/09/1970 06:00;200;
03/09/1970 07:00;180;
03/09/1970 08:00;160;
03/09/1970 09:00;153;
03/09/1970 10:00;148;
03/09/1970 11:00;140;
03/09/1970 12:00;169;
03/09/1970 13:00;219;
03/09/1970 14:00;250;
03/09/1970 15:00;255;
03/09/1970 16:00;242;
03/09/1970 17:00;230;
03/09/1970 18:00;200;
03/09/1970 19:00;184;
03/09/1970 20:00;174;
03/09/1970 21:00;160;
03/09/1970 22:00;152;
03/09/1970 23:00;163;
04/09/1970 00:00;170;
04/09/1970 01:00;211;
04/09/1970 02:00;263;
04/09/1970 03:00;272;
04/09/1970 04:00;259;
04/09/1970 05:00;233;
04/09/1970 06:00;218;
04/09/1970 07:00;192;
04/09/1970 08:00;171;
04/09/1970 09:00;168;
04/09/1970 10:00;154;
04/09/1970 11:00;155;
04/09/1970 12:00;155;
04/09/1970 13:00;179;
04/09/1970 14:00;223;
04/09/1970 15:00;245;
04/09/1970 16:00;249;
04/09/1970 17:00;230;
04/09/1970 18:00;200;
04/09/1970 19:00;184;
04/09/1970 20:00;174;
04/09/1970 21:00;160;
04/09/1970 22:00;152;
04/09/1970 23:00;163;
05/09/1970 00:00;152;
05/09/1970 01:00;190;
05/09/1970 02:00;238;
05/09/1970 03:00;255;
05/09/1970 04:00;243;
05/09/1970 05:00;240;
05/09/1970 06:00;228;
05/09/1970 07:00;208;
05/09/1970 08:00;182;
05/09/1970 09:00;170;
05/09/1970 10:00;172;
05/09/1970 11:00;164;
05/09/1970 12:00;151;
05/09/1970 13:00;170;
05/09/1970 14:00;175;
05/09/1970 15:00;202;
05/09/1970 16:00;228;
05/09/1970 17:00;222;
05/09/1970 18:00;204;
05/09/1970 19:00;187;
05/09/1970 20:00;190;
05/09/1970 21:00;181;
05/09/1970 22:00;167;
05/09/1970 23:00;180;
06/09/1970 00:00;153;
06/09/1970 01:00;155;
06/09/1970 02:00;190;
06/09/1970 03:00;225;
06/09/1970 04:00;235;
06/09/1970 05:00;228;
06/09/1970 06:00;217;
06/09/1970 07:00;210;
06/09/1970 08:00;183;
06/09/1970 09:00;165;
06/09/1970 10:00;168;
06/09/1970 11:00;161;
06/09/1970 12:00;151;
06/09/1970 13:00;170;
06/09/1970 14:00;175;
06/09/1970 15:00;202;
06/09/1970 16:00;228;
06/09/1970 17:00;222;
06/09/1970 18:00;204;
06/09/1970 19:00;187;
06/09/1970 20:00;190;
06/09/1970 21:00;181;
06/09/1970 22:00;167;
06/09/1970 23:00;180;
07/09/1970 00:00;165;
07/09/1970 01:00;161;
07/09/1970 02:00;183;
07/09/1970 03:00;208;
07/09/1970 04:00;220;
07/09/1970 05:00;244;
07/09/1970 06:00;261;
07/09/1970 07:00;210;
07/09/1970 08:00;190;
07/09/1970 09:00;214;
07/09/1970 10:00;227;
07/09/1970 11:00;188;
07/09/1970 12:00;187;
07/09/1970 13:00;194;
07/09/1970 14:00;208;
07/09/1970 15:00;218;
07/09/1970 16:00;222;
07/09/1970 17:00;226;
07/09/1970 18:00;236;
07/09/1970 19:00;222;
07/09/1970 20:00;207;
07/09/1970 21:00;189;
07/09/1970 22:00;198;
07/09/1970 23:00;211;
08/09/1970 00:00;195;
08/09/1970 01:00;191;
08/09/1970 02:00;191;
08/09/1970 03:00;221;
08/09/1970 04:00;233;
08/09/1970 05:00;243;
08/09/1970 06:00;235;
08/09/1970 07:00;235;
08/09/1970 08:00;236;
08/09/1970 09:00;230;
08/09/1970 10:00;230;
08/09/1970 11:00;230;
08/09/1970 12:00;231;
08/09/1970 13:00;231;
08/09/1970 14:00;223;
08/09/1970 15:00;219;
08/09/1970 16:00;229;
08/09/1970 17:00;239;
08/09/1970 18:00;235;
08/09/1970 19:00;221;
08/09/1970 20:00;221;
08/09/1970 21:00;226;
08/09/1970 22:00;217;
08/09/1970 23:00;216;
09/09/1970 00:00;220;
09/09/1970 01:00;214;
09/09/1970 02:00;205;
09/09/1970 03:00;204;
09/09/1970 04:00;210;
09/09/1970 05:00;230;
09/09/1970 06:00;236;
09/09/1970 07:00;235;
09/09/1970 08:00;230;
09/09/1970 09:00;239;
09/09/1970 10:00;250;
09/09/1970 11:00;242;
09/09/1970 12:00;239;
09/09/1970 13:00;242;
09/09/1970 14:00;239;
09/09/1970 15:00;224;
09/09/1970 16:00;201;
09/09/1970 17:00;211;
09/09/1970 18:00;220;
09/09/1970 19:00;210;
09/09/1970 20:00;211;
09/09/1970 21:00;195;
09/09/1970 22:00;210;
09/09/1970 23:00;221;
10/09/1970 00:00;211;
10/09/1970 01:00;212;
10/09/1970 02:00;195;
10/09/1970 03:00;176;
10/09/1970 04:00;162;
10/09/1970 05:00;173;
10/09/1970 06:00;186;
10/09/1970 07:00;198;
10/09/1970 08:00;188;
10/09/1970 09:00;206;
10/09/1970 10:00;242;
10/09/1970 11:00;240;
10/09/1970 12:00;234;
10/09/1970 13:00;232;
10/09/1970 14:00;239;
10/09/1970 15:00;218;
10/09/1970 16:00;192;
10/09/1970 17:00;193;
10/09/1970 18:00;191;
10/09/1970 19:00;189;
10/09/1970 20:00;192;
10/09/1970 21:00;189;
10/09/1970 22:00;197;
10/09/1970 23:00;208;
