PERÍODO DE ALTURAS OBSERVADAS
ESTAÇÃO:50165
NOME ESTAÇÃO:TERMINAL DA ILHA GUAÍBA
LATITUDE:23º 00'.0 S
LONGITUDE:044º 01'.9 W
DATA INICIAL:18/12/1996
DATA FINAL:31/01/1997
EQUIPAMENTO:273 - BÓIA E CONTRA-PESO
ALTURAS EM CENTÍMETROS
HORÁRIO PAPA
#
18/12/1996 00:00;160;
18/12/1996 01:00;170;
18/12/1996 02:00;169;
18/12/1996 03:00;150;
18/12/1996 04:00;130;
18/12/1996 05:00;111;
18/12/1996 06:00;117;
18/12/1996 07:00;160;
18/12/1996 08:00;182;
18/12/1996 09:00;189;
18/12/1996 10:00;169;
18/12/1996 11:00;163;
18/12/1996 12:00;170;
18/12/1996 13:00;180;
18/12/1996 14:00;180;
18/12/1996 15:00;165;
18/12/1996 16:00;151;
18/12/1996 17:00;143;
18/12/1996 18:00;154;
18/12/1996 19:00;170;
18/12/1996 20:00;189;
18/12/1996 21:00;200;
18/12/1996 22:00;190;
18/12/1996 23:00;185;
19/12/1996 00:00;181;
19/12/1996 01:00;183;
19/12/1996 02:00;182;
19/12/1996 03:00;170;
19/12/1996 04:00;146;
19/12/1996 05:00;129;
19/12/1996 06:00;129;
19/12/1996 07:00;148;
19/12/1996 08:00;170;
19/12/1996 09:00;188;
19/12/1996 10:00;200;
19/12/1996 11:00;192;
19/12/1996 12:00;186;
19/12/1996 13:00;182;
19/12/1996 14:00;183;
19/12/1996 15:00;188;
19/12/1996 16:00;179;
19/12/1996 17:00;162;
19/12/1996 18:00;147;
19/12/1996 19:00;145;
19/12/1996 20:00;166;
19/12/1996 21:00;163;
19/12/1996 22:00;150;
19/12/1996 23:00;133;
20/12/1996 00:00;120;
20/12/1996 01:00;120;
20/12/1996 02:00;149;
20/12/1996 03:00;160;
20/12/1996 04:00;170;
20/12/1996 05:00;160;
20/12/1996 06:00;143;
20/12/1996 07:00;120;
20/12/1996 08:00;135;
20/12/1996 09:00;173;
20/12/1996 10:00;188;
20/12/1996 11:00;180;
20/12/1996 12:00;145;
20/12/1996 13:00;175;
20/12/1996 14:00;170;
20/12/1996 15:00;122;
20/12/1996 16:00;162;
20/12/1996 17:00;142;
20/12/1996 18:00;130;
20/12/1996 19:00;122;
20/12/1996 20:00;132;
20/12/1996 21:00;150;
