PERÍODO DE ALTURAS OBSERVADAS
ESTAÇÃO:50165
NOME ESTAÇÃO:TERMINAL DA ILHA GUAÍBA
LATITUDE:23º 00'.0 S
LONGITUDE:044º 01'.9 W
DATA INICIAL:01/03/1994
DATA FINAL:26/07/1994
EQUIPAMENTO:273 - BÓIA E CONTRA-PESO
ALTURAS EM CENTÍMETROS
HORÁRIO PAPA
#
01/03/1994 00:00;149;
01/03/1994 01:00;141;
01/03/1994 02:00;169;
01/03/1994 03:00;208;
01/03/1994 04:00;245;
01/03/1994 05:00;257;
01/03/1994 06:00;257;
01/03/1994 07:00;219;
01/03/1994 08:00;191;
01/03/1994 09:00;185;
01/03/1994 10:00;178;
01/03/1994 11:00;170;
01/03/1994 12:00;151;
01/03/1994 13:00;157;
01/03/1994 14:00;180;
01/03/1994 15:00;222;
01/03/1994 16:00;255;
01/03/1994 17:00;270;
01/03/1994 18:00;260;
01/03/1994 19:00;230;
01/03/1994 20:00;200;
01/03/1994 21:00;190;
01/03/1994 22:00;189;
01/03/1994 23:00;190;
02/03/1994 00:00;185;
02/03/1994 01:00;162;
02/03/1994 02:00;170;
02/03/1994 03:00;191;
02/03/1994 04:00;236;
02/03/1994 05:00;250;
02/03/1994 06:00;256;
02/03/1994 07:00;238;
02/03/1994 08:00;203;
02/03/1994 09:00;201;
02/03/1994 10:00;195;
02/03/1994 11:00;197;
02/03/1994 12:00;188;
02/03/1994 13:00;178;
02/03/1994 14:00;192;
02/03/1994 15:00;217;
02/03/1994 16:00;250;
02/03/1994 17:00;277;
02/03/1994 18:00;280;
02/03/1994 19:00;261;
02/03/1994 20:00;227;
02/03/1994 21:00;218;
02/03/1994 22:00;218;
02/03/1994 23:00;222;
03/03/1994 00:00;226;
03/03/1994 01:00;212;
03/03/1994 02:00;200;
03/03/1994 03:00;207;
03/03/1994 04:00;227;
03/03/1994 05:00;252;
03/03/1994 06:00;260;
03/03/1994 07:00;253;
03/03/1994 08:00;220;
03/03/1994 09:00;206;
03/03/1994 10:00;201;
03/03/1994 11:00;204;
03/03/1994 12:00;208;
03/03/1994 13:00;203;
03/03/1994 14:00;192;
03/03/1994 15:00;193;
03/03/1994 16:00;212;
03/03/1994 17:00;241;
03/03/1994 18:00;265;
