  0.0000000e+000  0.72e+001
  5.0000000e+000  0.65e+001
  1.0000000e+001  0.55e+001
  1.5000000e+001  0.46e+001
  2.0000000e+001  0.28e+001
  2.5000000e+001  0.03e+001
 
  
