  %Quadratura # 16/01/08 - Serie com 26 perfis # início 05:30 h até 18:00 h
  2.0000000e+000  2.0000000e+000  3.0000000e+000  6.0000000e+000 -2.4000000e+000  3.1398535e-001  3.0002921e+002
  2.0000000e+000  2.0000000e+000  3.0000000e+000  6.0000000e+000 -2.9000000e+000  3.3092538e-001  2.9679374e+002
  2.0000000e+000  2.0000000e+000  3.0000000e+000  6.0000000e+000 -3.4000000e+000  3.2578377e-001  2.9958606e+002
  2.0000000e+000  2.0000000e+000  3.0000000e+000  6.0000000e+000 -3.9000000e+000  3.2929551e-001  2.9541517e+002
  2.0000000e+000  2.0000000e+000  3.0000000e+000  6.0000000e+000 -4.4000000e+000  3.4057472e-001  2.9458604e+002
  2.0000000e+000  2.0000000e+000  3.0000000e+000  6.0000000e+000 -4.9000000e+000  3.1138209e-001  2.9481268e+002
  2.0000000e+000  2.0000000e+000  3.0000000e+000  6.0000000e+000 -5.4000000e+000  3.1216075e-001  2.9002376e+002
  2.0000000e+000  2.0000000e+000  3.0000000e+000  6.0000000e+000 -5.9000000e+000  2.9616491e-001  2.8785470e+002
  2.0000000e+000  2.0000000e+000  3.0000000e+000  6.0000000e+000 -6.4000000e+000  3.1640147e-001  2.8984097e+002
  2.0000000e+000  2.0000000e+000  3.0000000e+000  6.0000000e+000 -6.9000000e+000  2.8155323e-001  2.8469835e+002
  2.0000000e+000  2.0000000e+000  3.0000000e+000  6.0000000e+000 -7.4000000e+000  2.7705854e-001  2.9050042e+002
  2.0000000e+000  2.0000000e+000  3.0000000e+000  6.0000000e+000 -7.9000000e+000  2.4449954e-001  2.9390621e+002
  2.0000000e+000  2.0000000e+000  3.0000000e+000  6.0000000e+000 -8.4000000e+000  2.3680707e-001  2.9518484e+002
  2.0000000e+000  2.0000000e+000  3.0000000e+000  6.0000000e+000 -8.9000000e+000  2.4145911e-001  2.9126548e+002
  2.0000000e+000  2.0000000e+000  3.0000000e+000  6.0000000e+000 -9.4000000e+000  2.4524598e-001  2.9714678e+002
  2.0000000e+000  2.0000000e+000  3.0000000e+000  6.0000000e+000 -9.9000000e+000  2.4757122e-001  2.9817111e+002
  2.0000000e+000  2.0000000e+000  3.0000000e+000  6.0000000e+000 -1.0400000e+001  2.2657607e-001  3.0093514e+002
  2.0000000e+000  2.0000000e+000  3.0000000e+000  6.0000000e+000 -1.0900000e+001  2.2121139e-001  3.0848334e+002
  2.0000000e+000  2.0000000e+000  3.0000000e+000  6.0000000e+000 -1.1400000e+001  1.9283649e-001  3.0568127e+002
  2.0000000e+000  2.0000000e+000  3.0000000e+000  6.0000000e+000 -1.1900000e+001  1.3002123e-001  3.0807141e+002
  2.0000000e+000  2.0000000e+000  3.0000000e+000  6.0000000e+000 -1.2000000e+001  0.0000000e+000  3.0807141e+002
  2.0000000e+000  2.0000000e+000  4.0000000e+000  6.5000000e+000  0.0000000e+000  2.9140000e-001  3.1292665e+002
  2.0000000e+000  2.0000000e+000  4.0000000e+000  6.5000000e+000 -9.0000000e-001  2.5376914e-001  3.1292665e+002
  2.0000000e+000  2.0000000e+000  4.0000000e+000  6.5000000e+000 -1.4000000e+000  2.4152508e-001  3.0726373e+002
  2.0000000e+000  2.0000000e+000  4.0000000e+000  6.5000000e+000 -1.9000000e+000  2.7183445e-001  3.0574417e+002
  2.0000000e+000  2.0000000e+000  4.0000000e+000  6.5000000e+000 -2.4000000e+000  2.7706327e-001  3.0228815e+002
  2.0000000e+000  2.0000000e+000  4.0000000e+000  6.5000000e+000 -2.9000000e+000  2.7075735e-001  3.0113182e+002
  2.0000000e+000  2.0000000e+000  4.0000000e+000  6.5000000e+000 -3.4000000e+000  2.8119501e-001  3.0282710e+002
  2.0000000e+000  2.0000000e+000  4.0000000e+000  6.5000000e+000 -3.9000000e+000  2.6610509e-001  3.0426171e+002
  2.0000000e+000  2.0000000e+000  4.0000000e+000  6.5000000e+000 -4.4000000e+000  2.7397004e-001  2.9912348e+002
  2.0000000e+000  2.0000000e+000  4.0000000e+000  6.5000000e+000 -4.9000000e+000  2.6005309e-001  2.9671606e+002
  2.0000000e+000  2.0000000e+000  4.0000000e+000  6.5000000e+000 -5.4000000e+000  2.1632296e-001  2.9719970e+002
  2.0000000e+000  2.0000000e+000  4.0000000e+000  6.5000000e+000 -5.9000000e+000  2.2436281e-001  2.9696194e+002
  2.0000000e+000  2.0000000e+000  4.0000000e+000  6.5000000e+000 -6.4000000e+000  2.1924637e-001  2.9390547e+002
  2.0000000e+000  2.0000000e+000  4.0000000e+000  6.5000000e+000 -6.9000000e+000  2.0604594e-001  2.9593996e+002
  2.0000000e+000  2.0000000e+000  4.0000000e+000  6.5000000e+000 -7.4000000e+000  2.1152830e-001  2.9474964e+002
  2.0000000e+000  2.0000000e+000  4.0000000e+000  6.5000000e+000 -7.9000000e+000  2.1396282e-001  2.9848135e+002
  2.0000000e+000  2.0000000e+000  4.0000000e+000  6.5000000e+000 -8.4000000e+000  2.1290323e-001  3.0312353e+002
  2.0000000e+000  2.0000000e+000  4.0000000e+000  6.5000000e+000 -8.9000000e+000  2.0976517e-001  3.0721546e+002
  2.0000000e+000  2.0000000e+000  4.0000000e+000  6.5000000e+000 -9.4000000e+000  2.3059562e-001  3.1176466e+002
  2.0000000e+000  2.0000000e+000  4.0000000e+000  6.5000000e+000 -9.9000000e+000  2.3047879e-001  3.1075958e+002
  2.0000000e+000  2.0000000e+000  4.0000000e+000  6.5000000e+000 -1.0400000e+001  2.1335355e-001  3.1266461e+002
  2.0000000e+000  2.0000000e+000  4.0000000e+000  6.5000000e+000 -1.0900000e+001  2.1437458e-001  3.1515073e+002
  2.0000000e+000  2.0000000e+000  4.0000000e+000  6.5000000e+000 -1.1400000e+001  1.9755647e-001  3.1975695e+002
  2.0000000e+000  2.0000000e+000  4.0000000e+000  6.5000000e+000 -1.1900000e+001  1.3809982e-001  3.2419385e+002
  2.0000000e+000  2.0000000e+000  4.0000000e+000  6.5000000e+000 -1.2120000e+001  0.0000000e+000  3.2419385e+002
  2.0000000e+000  2.0000000e+000  5.0000000e+000  7.0000000e+000  0.0000000e+000  2.6000879e-001  2.9878316e+002
  2.0000000e+000  2.0000000e+000  5.0000000e+000  7.0000000e+000 -9.0000000e-001  2.3094879e-001  2.9878316e+002
  2.0000000e+000  2.0000000e+000  5.0000000e+000  7.0000000e+000 -1.4000000e+000  2.4166163e-001  3.0342867e+002
  2.0000000e+000  2.0000000e+000  5.0000000e+000  7.0000000e+000 -1.9000000e+000  2.4481260e-001  2.9357198e+002
  2.0000000e+000  2.0000000e+000  5.0000000e+000  7.0000000e+000 -2.4000000e+000  2.8212143e-001  2.9507654e+002
  2.0000000e+000  2.0000000e+000  5.0000000e+000  7.0000000e+000 -2.9000000e+000  2.6545411e-001  3.0083564e+002
  2.0000000e+000  2.0000000e+000  5.0000000e+000  7.0000000e+000 -3.4000000e+000  2.9621756e-001  2.9729063e+002
  2.0000000e+000  2.0000000e+000  5.0000000e+000  7.0000000e+000 -3.9000000e+000  2.9095870e-001  2.9624036e+002
  2.0000000e+000  2.0000000e+000  5.0000000e+000  7.0000000e+000 -4.4000000e+000  2.9019960e-001  2.9187732e+002
  2.0000000e+000  2.0000000e+000  5.0000000e+000  7.0000000e+000 -4.9000000e+000  3.0010703e-001  2.9266597e+002
  2.0000000e+000  2.0000000e+000  5.0000000e+000  7.0000000e+000 -5.4000000e+000  2.7294652e-001  2.9083559e+002
  2.0000000e+000  2.0000000e+000  5.0000000e+000  7.0000000e+000 -5.9000000e+000  2.9461497e-001  2.9482668e+002
  2.0000000e+000  2.0000000e+000  5.0000000e+000  7.0000000e+000 -6.4000000e+000  2.9226139e-001  2.9583580e+002
  2.0000000e+000  2.0000000e+000  5.0000000e+000  7.0000000e+000 -6.9000000e+000  2.9376639e-001  2.9621725e+002
  2.0000000e+000  2.0000000e+000  5.0000000e+000  7.0000000e+000 -7.4000000e+000  2.7295329e-001  2.9770448e+002
  2.0000000e+000  2.0000000e+000  5.0000000e+000  7.0000000e+000 -7.9000000e+000  2.6535005e-001  2.9457358e+002
  2.0000000e+000  2.0000000e+000  5.0000000e+000  7.0000000e+000 -8.4000000e+000  2.8101121e-001  3.0043095e+002
  2.0000000e+000  2.0000000e+000  5.0000000e+000  7.0000000e+000 -8.9000000e+000  2.7975879e-001  2.9817269e+002
  2.0000000e+000  2.0000000e+000  5.0000000e+000  7.0000000e+000 -9.4000000e+000  2.6806043e-001  2.9873422e+002
  2.0000000e+000  2.0000000e+000  5.0000000e+000  7.0000000e+000 -9.9000000e+000  2.5270682e-001  2.9882310e+002
  2.0000000e+000  2.0000000e+000  5.0000000e+000  7.0000000e+000 -1.0400000e+001  2.6202602e-001  3.0593252e+002
  2.0000000e+000  2.0000000e+000  5.0000000e+000  7.0000000e+000 -1.0900000e+001  2.4034054e-001  3.0598155e+002
  2.0000000e+000  2.0000000e+000  5.0000000e+000  7.0000000e+000 -1.1400000e+001  1.8968625e-001  3.0817313e+002
  2.0000000e+000  2.0000000e+000  5.0000000e+000  7.0000000e+000 -1.1900000e+001  1.2303155e-001  3.1351906e+002
  2.0000000e+000  2.0000000e+000  5.0000000e+000  7.0000000e+000 -1.2250000e+001  0.0000000e+000  3.1351906e+002
  2.0000000e+000  2.0000000e+000  6.0000000e+000  7.5000000e+000  0.0000000e+000  3.3768857e-001  3.0487469e+002
  2.0000000e+000  2.0000000e+000  6.0000000e+000  7.5000000e+000 -9.0000000e-001  3.1768857e-001  3.0487469e+002
  2.0000000e+000  2.0000000e+000  6.0000000e+000  7.5000000e+000 -1.4000000e+000  2.9708814e-001  3.0407934e+002
  2.0000000e+000  2.0000000e+000  6.0000000e+000  7.5000000e+000 -1.9000000e+000  3.1334941e-001  3.0262371e+002
  2.0000000e+000  2.0000000e+000  6.0000000e+000  7.5000000e+000 -2.4000000e+000  3.0062784e-001  2.9913846e+002
  2.0000000e+000  2.0000000e+000  6.0000000e+000  7.5000000e+000 -2.9000000e+000  3.0527997e-001  2.9868900e+002
  2.0000000e+000  2.0000000e+000  6.0000000e+000  7.5000000e+000 -3.4000000e+000  3.0278706e-001  3.0378697e+002
  2.0000000e+000  2.0000000e+000  6.0000000e+000  7.5000000e+000 -3.9000000e+000  2.8607533e-001  2.9768117e+002
  2.0000000e+000  2.0000000e+000  6.0000000e+000  7.5000000e+000 -4.4000000e+000  3.0759015e-001  2.9911226e+002
  2.0000000e+000  2.0000000e+000  6.0000000e+000  7.5000000e+000 -4.9000000e+000  2.7448792e-001  2.9670786e+002
  2.0000000e+000  2.0000000e+000  6.0000000e+000  7.5000000e+000 -5.4000000e+000  2.9549708e-001  2.9571553e+002
  2.0000000e+000  2.0000000e+000  6.0000000e+000  7.5000000e+000 -5.9000000e+000  2.9590239e-001  3.0083757e+002
  2.0000000e+000  2.0000000e+000  6.0000000e+000  7.5000000e+000 -6.4000000e+000  2.8532323e-001  2.9681941e+002
  2.0000000e+000  2.0000000e+000  6.0000000e+000  7.5000000e+000 -6.9000000e+000  2.7565310e-001  2.9291562e+002
  2.0000000e+000  2.0000000e+000  6.0000000e+000  7.5000000e+000 -7.4000000e+000  2.7419539e-001  2.9153882e+002
  2.0000000e+000  2.0000000e+000  6.0000000e+000  7.5000000e+000 -7.9000000e+000  2.7722131e-001  2.9151066e+002
  2.0000000e+000  2.0000000e+000  6.0000000e+000  7.5000000e+000 -8.4000000e+000  2.7576311e-001  2.8995195e+002
  2.0000000e+000  2.0000000e+000  6.0000000e+000  7.5000000e+000 -8.9000000e+000  2.6904098e-001  2.9274792e+002
  2.0000000e+000  2.0000000e+000  6.0000000e+000  7.5000000e+000 -9.4000000e+000  2.5019064e-001  2.9222551e+002
  2.0000000e+000  2.0000000e+000  6.0000000e+000  7.5000000e+000 -9.9000000e+000  2.2972445e-001  2.8834436e+002
  2.0000000e+000  2.0000000e+000  6.0000000e+000  7.5000000e+000 -1.0400000e+001  2.4896721e-001  2.9561050e+002
  2.0000000e+000  2.0000000e+000  6.0000000e+000  7.5000000e+000 -1.0900000e+001  2.3021740e-001  3.0095954e+002
  2.0000000e+000  2.0000000e+000  6.0000000e+000  7.5000000e+000 -1.1400000e+001  2.1247399e-001  2.9630252e+002
  2.0000000e+000  2.0000000e+000  6.0000000e+000  7.5000000e+000 -1.1900000e+001  1.3715926e-001  3.0749050e+002
  2.0000000e+000  2.0000000e+000  6.0000000e+000  7.5000000e+000 -1.2370000e+001  0.0000000e+000  3.0749050e+002
  2.0000000e+000  2.0000000e+000  7.0000000e+000  8.0000000e+000  0.0000000e+000  3.4500789e-001  3.1341970e+002
  2.0000000e+000  2.0000000e+000  7.0000000e+000  8.0000000e+000 -9.0000000e-001  3.2945789e-001  3.1341970e+002
  2.0000000e+000  2.0000000e+000  7.0000000e+000  8.0000000e+000 -1.4000000e+000  3.2300580e-001  3.0932927e+002
  2.0000000e+000  2.0000000e+000  7.0000000e+000  8.0000000e+000 -1.9000000e+000  3.3992546e-001  3.0722671e+002
  2.0000000e+000  2.0000000e+000  7.0000000e+000  8.0000000e+000 -2.4000000e+000  3.2075083e-001  3.1076737e+002
  2.0000000e+000  2.0000000e+000  7.0000000e+000  8.0000000e+000 -2.9000000e+000  3.4751737e-001  3.0799167e+002
  2.0000000e+000  2.0000000e+000  7.0000000e+000  8.0000000e+000 -3.4000000e+000  3.4284226e-001  3.0925376e+002
  2.0000000e+000  2.0000000e+000  7.0000000e+000  8.0000000e+000 -3.9000000e+000  3.3076804e-001  3.0637412e+002
  2.0000000e+000  2.0000000e+000  7.0000000e+000  8.0000000e+000 -4.4000000e+000  3.2250559e-001  3.0123145e+002
  2.0000000e+000  2.0000000e+000  7.0000000e+000  8.0000000e+000 -4.9000000e+000  3.0154388e-001  2.9782449e+002
  2.0000000e+000  2.0000000e+000  7.0000000e+000  8.0000000e+000 -5.4000000e+000  2.9918938e-001  2.9800153e+002
  2.0000000e+000  2.0000000e+000  7.0000000e+000  8.0000000e+000 -5.9000000e+000  2.9285187e-001  2.9883820e+002
  2.0000000e+000  2.0000000e+000  7.0000000e+000  8.0000000e+000 -6.4000000e+000  2.8886854e-001  2.9957726e+002
  2.0000000e+000  2.0000000e+000  7.0000000e+000  8.0000000e+000 -6.9000000e+000  2.7249883e-001  2.9844063e+002
  2.0000000e+000  2.0000000e+000  7.0000000e+000  8.0000000e+000 -7.4000000e+000  2.8750728e-001  2.9822713e+002
  2.0000000e+000  2.0000000e+000  7.0000000e+000  8.0000000e+000 -7.9000000e+000  2.9065359e-001  3.0007731e+002
  2.0000000e+000  2.0000000e+000  7.0000000e+000  8.0000000e+000 -8.4000000e+000  2.6549978e-001  2.9788754e+002
  2.0000000e+000  2.0000000e+000  7.0000000e+000  8.0000000e+000 -8.9000000e+000  2.8139842e-001  3.0138143e+002
  2.0000000e+000  2.0000000e+000  7.0000000e+000  8.0000000e+000 -9.4000000e+000  2.4118300e-001  3.0078351e+002
  2.0000000e+000  2.0000000e+000  7.0000000e+000  8.0000000e+000 -9.9000000e+000  2.5866695e-001  3.0079999e+002
  2.0000000e+000  2.0000000e+000  7.0000000e+000  8.0000000e+000 -1.0400000e+001  2.6157692e-001  3.0211654e+002
  2.0000000e+000  2.0000000e+000  7.0000000e+000  8.0000000e+000 -1.0900000e+001  2.4485901e-001  3.0160041e+002
  2.0000000e+000  2.0000000e+000  7.0000000e+000  8.0000000e+000 -1.1400000e+001  2.3799530e-001  3.0339745e+002
  2.0000000e+000  2.0000000e+000  7.0000000e+000  8.0000000e+000 -1.1900000e+001  1.9346439e-001  3.0488479e+002
  2.0000000e+000  2.0000000e+000  7.0000000e+000  8.0000000e+000 -1.2500000e+001  0.0000000e+000  3.0488479e+002
  2.0000000e+000  2.0000000e+000  8.0000000e+000  8.5000000e+000  0.0000000e+000  3.0000000e-001  3.1504908e+002
  2.0000000e+000  2.0000000e+000  8.0000000e+000  8.5000000e+000 -9.0000000e-001  3.0429016e-001  3.1504908e+002
  2.0000000e+000  2.0000000e+000  8.0000000e+000  8.5000000e+000 -1.4000000e+000  3.0955982e-001  3.1111249e+002
  2.0000000e+000  2.0000000e+000  8.0000000e+000  8.5000000e+000 -1.9000000e+000  3.3714179e-001  3.1069982e+002
  2.0000000e+000  2.0000000e+000  8.0000000e+000  8.5000000e+000 -2.4000000e+000  3.4415443e-001  3.0487437e+002
  2.0000000e+000  2.0000000e+000  8.0000000e+000  8.5000000e+000 -2.9000000e+000  3.2587866e-001  3.0660749e+002
  2.0000000e+000  2.0000000e+000  8.0000000e+000  8.5000000e+000 -3.4000000e+000  3.1891330e-001  3.0535676e+002
  2.0000000e+000  2.0000000e+000  8.0000000e+000  8.5000000e+000 -3.9000000e+000  3.1075683e-001  2.9971285e+002
  2.0000000e+000  2.0000000e+000  8.0000000e+000  8.5000000e+000 -4.4000000e+000  3.1893664e-001  3.0043593e+002
  2.0000000e+000  2.0000000e+000  8.0000000e+000  8.5000000e+000 -4.9000000e+000  3.2287611e-001  3.0388686e+002
  2.0000000e+000  2.0000000e+000  8.0000000e+000  8.5000000e+000 -5.4000000e+000  3.0687272e-001  3.0153827e+002
  2.0000000e+000  2.0000000e+000  8.0000000e+000  8.5000000e+000 -5.9000000e+000  3.2296138e-001  3.0317659e+002
  2.0000000e+000  2.0000000e+000  8.0000000e+000  8.5000000e+000 -6.4000000e+000  3.1049661e-001  3.0577384e+002
  2.0000000e+000  2.0000000e+000  8.0000000e+000  8.5000000e+000 -6.9000000e+000  3.1394197e-001  3.0579800e+002
  2.0000000e+000  2.0000000e+000  8.0000000e+000  8.5000000e+000 -7.4000000e+000  3.0695256e-001  3.0548120e+002
  2.0000000e+000  2.0000000e+000  8.0000000e+000  8.5000000e+000 -7.9000000e+000  3.1354260e-001  3.0744517e+002
  2.0000000e+000  2.0000000e+000  8.0000000e+000  8.5000000e+000 -8.4000000e+000  2.7728004e-001  3.0360108e+002
  2.0000000e+000  2.0000000e+000  8.0000000e+000  8.5000000e+000 -8.9000000e+000  3.0347200e-001  3.1106862e+002
  2.0000000e+000  2.0000000e+000  8.0000000e+000  8.5000000e+000 -9.4000000e+000  2.9247459e-001  3.0544143e+002
  2.0000000e+000  2.0000000e+000  8.0000000e+000  8.5000000e+000 -9.9000000e+000  3.0627675e-001  3.0547638e+002
  2.0000000e+000  2.0000000e+000  8.0000000e+000  8.5000000e+000 -1.0400000e+001  2.9780191e-001  3.0580671e+002
  2.0000000e+000  2.0000000e+000  8.0000000e+000  8.5000000e+000 -1.0900000e+001  3.0864474e-001  3.0584504e+002
  2.0000000e+000  2.0000000e+000  8.0000000e+000  8.5000000e+000 -1.1400000e+001  2.7814764e-001  3.0904983e+002
  2.0000000e+000  2.0000000e+000  8.0000000e+000  8.5000000e+000 -1.1900000e+001  2.8818780e-001  3.0826272e+002
  2.0000000e+000  2.0000000e+000  8.0000000e+000  8.5000000e+000 -1.2400000e+001  1.4639368e-001  2.9810540e+002
  2.0000000e+000  2.0000000e+000  8.0000000e+000  8.5000000e+000 -1.2620000e+001  0.0000000e+000  2.9810540e+002
  2.0000000e+000  2.0000000e+000  9.0000000e+000  9.0000000e+000  0.0000000e+000  3.1500000e-001  3.1165246e+002
  2.0000000e+000  2.0000000e+000  9.0000000e+000  9.0000000e+000 -9.0000000e-001  3.1306255e-001  3.1165246e+002
  2.0000000e+000  2.0000000e+000  9.0000000e+000  9.0000000e+000 -1.4000000e+000  3.0957088e-001  3.0151101e+002
  2.0000000e+000  2.0000000e+000  9.0000000e+000  9.0000000e+000 -1.9000000e+000  2.9357559e-001  3.0046168e+002
  2.0000000e+000  2.0000000e+000  9.0000000e+000  9.0000000e+000 -2.4000000e+000  3.1345194e-001  3.0247733e+002
  2.0000000e+000  2.0000000e+000  9.0000000e+000  9.0000000e+000 -2.9000000e+000  2.8612947e-001  3.0082092e+002
  2.0000000e+000  2.0000000e+000  9.0000000e+000  9.0000000e+000 -3.4000000e+000  3.0136225e-001  3.0154971e+002
  2.0000000e+000  2.0000000e+000  9.0000000e+000  9.0000000e+000 -3.9000000e+000  2.8394170e-001  3.0420895e+002
  2.0000000e+000  2.0000000e+000  9.0000000e+000  9.0000000e+000 -4.4000000e+000  3.0150942e-001  2.9954226e+002
  2.0000000e+000  2.0000000e+000  9.0000000e+000  9.0000000e+000 -4.9000000e+000  3.0802995e-001  3.0341065e+002
  2.0000000e+000  2.0000000e+000  9.0000000e+000  9.0000000e+000 -5.4000000e+000  3.2725931e-001  3.0259369e+002
  2.0000000e+000  2.0000000e+000  9.0000000e+000  9.0000000e+000 -5.9000000e+000  3.0206105e-001  3.0089603e+002
  2.0000000e+000  2.0000000e+000  9.0000000e+000  9.0000000e+000 -6.4000000e+000  2.7605802e-001  3.0773867e+002
  2.0000000e+000  2.0000000e+000  9.0000000e+000  9.0000000e+000 -6.9000000e+000  2.9807147e-001  3.0522230e+002
  2.0000000e+000  2.0000000e+000  9.0000000e+000  9.0000000e+000 -7.4000000e+000  2.8815128e-001  3.0307744e+002
  2.0000000e+000  2.0000000e+000  9.0000000e+000  9.0000000e+000 -7.9000000e+000  2.9958805e-001  3.0508949e+002
  2.0000000e+000  2.0000000e+000  9.0000000e+000  9.0000000e+000 -8.4000000e+000  3.1165206e-001  3.0471572e+002
  2.0000000e+000  2.0000000e+000  9.0000000e+000  9.0000000e+000 -8.9000000e+000  3.0695350e-001  3.0485644e+002
  2.0000000e+000  2.0000000e+000  9.0000000e+000  9.0000000e+000 -9.4000000e+000  2.9561090e-001  3.0763197e+002
  2.0000000e+000  2.0000000e+000  9.0000000e+000  9.0000000e+000 -9.9000000e+000  2.8485260e-001  3.1199488e+002
  2.0000000e+000  2.0000000e+000  9.0000000e+000  9.0000000e+000 -1.0400000e+001  2.9567349e-001  3.1124891e+002
  2.0000000e+000  2.0000000e+000  9.0000000e+000  9.0000000e+000 -1.0900000e+001  2.9332901e-001  3.1306142e+002
  2.0000000e+000  2.0000000e+000  9.0000000e+000  9.0000000e+000 -1.1400000e+001  2.8283266e-001  3.1281531e+002
  2.0000000e+000  2.0000000e+000  9.0000000e+000  9.0000000e+000 -1.1900000e+001  2.8450449e-001  3.1308656e+002
  2.0000000e+000  2.0000000e+000  9.0000000e+000  9.0000000e+000 -1.2400000e+001  1.6976865e-001  3.1375249e+002
  2.0000000e+000  2.0000000e+000  9.0000000e+000  9.0000000e+000 -1.2720000e+001  0.0000000e+000  3.1375249e+002
  2.0000000e+000  2.0000000e+000  1.0000000e+001  9.5000000e+000  0.0000000e+000  2.3000000e-001  2.9639981e+002
  2.0000000e+000  2.0000000e+000  1.0000000e+001  9.5000000e+000 -9.0000000e-001  2.2829513e-001  2.9639981e+002
  2.0000000e+000  2.0000000e+000  1.0000000e+001  9.5000000e+000 -1.4000000e+000  2.2929463e-001  3.0236730e+002
  2.0000000e+000  2.0000000e+000  1.0000000e+001  9.5000000e+000 -1.9000000e+000  2.2581457e-001  2.9535605e+002
  2.0000000e+000  2.0000000e+000  1.0000000e+001  9.5000000e+000 -2.4000000e+000  2.3908663e-001  2.9047169e+002
  2.0000000e+000  2.0000000e+000  1.0000000e+001  9.5000000e+000 -2.9000000e+000  2.4538541e-001  2.9987016e+002
  2.0000000e+000  2.0000000e+000  1.0000000e+001  9.5000000e+000 -3.4000000e+000  2.4541287e-001  2.9679213e+002
  2.0000000e+000  2.0000000e+000  1.0000000e+001  9.5000000e+000 -3.9000000e+000  2.6891340e-001  3.0087033e+002
  2.0000000e+000  2.0000000e+000  1.0000000e+001  9.5000000e+000 -4.4000000e+000  2.5996874e-001  3.0424583e+002
  2.0000000e+000  2.0000000e+000  1.0000000e+001  9.5000000e+000 -4.9000000e+000  2.7514979e-001  2.9727762e+002
  2.0000000e+000  2.0000000e+000  1.0000000e+001  9.5000000e+000 -5.4000000e+000  2.4806822e-001  3.0021339e+002
  2.0000000e+000  2.0000000e+000  1.0000000e+001  9.5000000e+000 -5.9000000e+000  2.5039362e-001  3.0846803e+002
  2.0000000e+000  2.0000000e+000  1.0000000e+001  9.5000000e+000 -6.4000000e+000  2.6346142e-001  3.0917947e+002
