% Dados de velocidade longitudinal (u)  gerados pelo programa "estuario.m" (vl.dat)
% Total de horas = 26
%     Z              u (m/s)
  0.0000000e+000 -3.1272281e-001
 -1.0000000e-001 -2.2152445e-001
 -2.0000000e-001 -3.1026765e-001
 -3.0000000e-001 -3.0797726e-001
 -4.0000000e-001 -3.0880819e-001
 -5.0000000e-001 -3.4032576e-001
 -6.0000000e-001 -3.3262540e-001
 -7.0000000e-001 -3.1712331e-001
 -8.0000000e-001 -2.7180045e-001
 -9.0000000e-001 -2.5166653e-001
 -1.0000000e+000  0.0000000e+000
  0.0000000e+000 -2.9939830e-001
 -1.0000000e-001 -3.0395875e-001
 -2.0000000e-001 -3.1356338e-001
 -3.0000000e-001 -3.2303402e-001
 -4.0000000e-001 -3.1305022e-001
 -5.0000000e-001 -2.8968612e-001
 -6.0000000e-001 -2.6809604e-001
 -7.0000000e-001 -2.3460758e-001
 -8.0000000e-001 -2.4775420e-001
 -9.0000000e-001 -2.2574929e-001
 -1.0000000e+000  0.0000000e+000
  0.0000000e+000 -2.8703752e-001
 -1.0000000e-001 -2.3891426e-001
 -2.0000000e-001 -2.7661726e-001
 -3.0000000e-001 -2.7459373e-001
 -4.0000000e-001 -2.6237242e-001
 -5.0000000e-001 -2.2401414e-001
 -6.0000000e-001 -2.0743034e-001
 -7.0000000e-001 -2.1173800e-001
 -8.0000000e-001 -2.3197128e-001
 -9.0000000e-001 -2.0938449e-001
 -1.0000000e+000  0.0000000e+000
  0.0000000e+000 -2.5930492e-001
 -1.0000000e-001 -2.4013518e-001
 -2.0000000e-001 -2.7983266e-001
 -3.0000000e-001 -2.9588065e-001
 -4.0000000e-001 -2.9523889e-001
 -5.0000000e-001 -2.9382161e-001
 -6.0000000e-001 -2.7409542e-001
 -7.0000000e-001 -2.8264082e-001
 -8.0000000e-001 -2.5307374e-001
 -9.0000000e-001 -2.2847666e-001
 -1.0000000e+000  1.3877788e-017
  0.0000000e+000 -3.3750783e-001
 -1.0000000e-001 -2.9886824e-001
 -2.0000000e-001 -2.9896728e-001
 -3.0000000e-001 -2.8739245e-001
 -4.0000000e-001 -2.7206236e-001
 -5.0000000e-001 -2.8936162e-001
 -6.0000000e-001 -2.6883440e-001
 -7.0000000e-001 -2.6732202e-001
 -8.0000000e-001 -2.2220258e-001
 -9.0000000e-001 -2.2318944e-001
 -1.0000000e+000  0.0000000e+000
  0.0000000e+000 -3.3931848e-001
 -1.0000000e-001 -3.1810225e-001
 -2.0000000e-001 -3.2035896e-001
 -3.0000000e-001 -3.3229128e-001
 -4.0000000e-001 -2.9844284e-001
 -5.0000000e-001 -2.9096895e-001
 -6.0000000e-001 -2.9020444e-001
 -7.0000000e-001 -2.7971456e-001
 -8.0000000e-001 -2.6226660e-001
 -9.0000000e-001 -2.4094256e-001
 -1.0000000e+000  0.0000000e+000
  0.0000000e+000 -2.9339074e-001
 -1.0000000e-001 -3.0177578e-001
 -2.0000000e-001 -3.4048088e-001
 -3.0000000e-001 -3.1127078e-001
 -4.0000000e-001 -3.1744066e-001
 -5.0000000e-001 -3.1223802e-001
 -6.0000000e-001 -3.1073415e-001
 -7.0000000e-001 -2.9797744e-001
 -8.0000000e-001 -3.0299223e-001
 -9.0000000e-001 -2.7744431e-001
 -1.0000000e+000  0.0000000e+000
  0.0000000e+000 -3.1141500e-001
 -1.0000000e-001 -3.1240576e-001
 -2.0000000e-001 -3.0756047e-001
 -3.0000000e-001 -2.8574394e-001
 -4.0000000e-001 -3.1624774e-001
 -5.0000000e-001 -2.7504680e-001
 -6.0000000e-001 -2.9028001e-001
 -7.0000000e-001 -3.0671822e-001
 -8.0000000e-001 -2.8667152e-001
 -9.0000000e-001 -2.7949681e-001
 -1.0000000e+000  0.0000000e+000
  0.0000000e+000 -2.2847565e-001
 -1.0000000e-001 -2.2970623e-001
 -2.0000000e-001 -2.3856007e-001
 -3.0000000e-001 -2.6728391e-001
 -4.0000000e-001 -2.6453167e-001
 -5.0000000e-001 -2.6193060e-001
 -6.0000000e-001 -2.8221726e-001
 -7.0000000e-001 -2.5599048e-001
 -8.0000000e-001 -2.6830809e-001
 -9.0000000e-001 -2.4229864e-001
 -1.0000000e+000  0.0000000e+000
  0.0000000e+000 -1.0740636e-001
 -1.0000000e-001 -8.0278711e-002
 -2.0000000e-001 -8.8253383e-002
 -3.0000000e-001 -1.1704610e-001
 -4.0000000e-001 -1.5167670e-001
 -5.0000000e-001 -1.8407705e-001
 -6.0000000e-001 -2.0226934e-001
 -7.0000000e-001 -2.0191581e-001
 -8.0000000e-001 -2.1323970e-001
 -9.0000000e-001 -1.7478559e-001
 -1.0000000e+000  1.3877788e-017
  0.0000000e+000 -2.6694604e-002
 -1.0000000e-001 -3.8732049e-002
 -2.0000000e-001 -5.0780716e-002
 -3.0000000e-001 -6.5410674e-002
 -4.0000000e-001 -7.6469499e-002
 -5.0000000e-001 -1.0784706e-001
 -6.0000000e-001 -9.3121660e-002
 -7.0000000e-001 -1.0407155e-001
 -8.0000000e-001 -1.2830234e-001
 -9.0000000e-001 -1.2522198e-001
 -1.0000000e+000  0.0000000e+000
  0.0000000e+000  5.7585176e-002
 -1.0000000e-001  5.3478682e-002
 -2.0000000e-001  4.8460883e-002
 -3.0000000e-001  3.9542323e-002
 -4.0000000e-001  5.1748203e-002
 -5.0000000e-001  6.7669315e-002
 -6.0000000e-001  2.2814865e-002
 -7.0000000e-001 -7.9095964e-003
 -8.0000000e-001 -4.2126893e-003
 -9.0000000e-001 -1.1503325e-002
 -1.0000000e+000  0.0000000e+000
  0.0000000e+000  4.7654030e-002
 -1.0000000e-001  8.5582634e-002
 -2.0000000e-001  1.1175565e-001
 -3.0000000e-001  1.0525111e-001
 -4.0000000e-001  1.0392913e-001
 -5.0000000e-001  1.1250819e-001
 -6.0000000e-001  1.3641996e-001
 -7.0000000e-001  1.2743421e-001
 -8.0000000e-001  9.8380706e-002
 -9.0000000e-001  9.6064705e-002
 -1.0000000e+000 -1.3877788e-017
  0.0000000e+000  9.7665757e-002
 -1.0000000e-001  1.0953923e-001
 -2.0000000e-001  1.0171786e-001
 -3.0000000e-001  1.2636565e-001
 -4.0000000e-001  1.3329478e-001
 -5.0000000e-001  1.4831532e-001
 -6.0000000e-001  1.3084170e-001
 -7.0000000e-001  1.3985509e-001
 -8.0000000e-001  1.1192521e-001
 -9.0000000e-001  6.5337018e-002
 -1.0000000e+000  0.0000000e+000
  0.0000000e+000  2.8142904e-001
 -1.0000000e-001  2.1342727e-001
 -2.0000000e-001  1.9809508e-001
 -3.0000000e-001  2.4438718e-001
 -4.0000000e-001  2.0401974e-001
 -5.0000000e-001  1.8474516e-001
 -6.0000000e-001  1.6904171e-001
 -7.0000000e-001  1.5459855e-001
 -8.0000000e-001  1.0608506e-001
 -9.0000000e-001  1.1884737e-001
 -1.0000000e+000 -3.4694470e-018
  0.0000000e+000  2.5865770e-001
 -1.0000000e-001  3.1443798e-001
 -2.0000000e-001  3.9713055e-001
 -3.0000000e-001  3.4691795e-001
 -4.0000000e-001  3.0568888e-001
 -5.0000000e-001  2.6521153e-001
 -6.0000000e-001  2.4044387e-001
 -7.0000000e-001  2.3029868e-001
 -8.0000000e-001  2.0279650e-001
 -9.0000000e-001  1.3727770e-001
 -1.0000000e+000  0.0000000e+000
  0.0000000e+000  4.5925601e-001
 -1.0000000e-001  4.7250402e-001
 -2.0000000e-001  5.0387348e-001
 -3.0000000e-001  4.9556865e-001
 -4.0000000e-001  4.7387647e-001
 -5.0000000e-001  3.9914373e-001
 -6.0000000e-001  3.6022798e-001
 -7.0000000e-001  2.8270605e-001
 -8.0000000e-001  2.3608657e-001
 -9.0000000e-001  2.0317539e-001
 -1.0000000e+000  0.0000000e+000
  0.0000000e+000  5.6784884e-001
 -1.0000000e-001  6.0180476e-001
 -2.0000000e-001  5.9779153e-001
 -3.0000000e-001  5.8154707e-001
 -4.0000000e-001  5.5612546e-001
 -5.0000000e-001  5.2840957e-001
 -6.0000000e-001  4.7023837e-001
 -7.0000000e-001  3.8587329e-001
 -8.0000000e-001  3.3859262e-001
 -9.0000000e-001  2.6148765e-001
 -1.0000000e+000  0.0000000e+000
  0.0000000e+000  6.1498337e-001
 -1.0000000e-001  6.3278459e-001
 -2.0000000e-001  6.4923068e-001
 -3.0000000e-001  5.7988794e-001
 -4.0000000e-001  4.8806271e-001
 -5.0000000e-001  4.7253428e-001
 -6.0000000e-001  4.6156452e-001
 -7.0000000e-001  3.6735349e-001
 -8.0000000e-001  2.8644701e-001
 -9.0000000e-001  2.1674550e-001
 -1.0000000e+000  0.0000000e+000
  0.0000000e+000  5.7470827e-001
 -1.0000000e-001  5.4437527e-001
 -2.0000000e-001  5.4211254e-001
 -3.0000000e-001  4.8635367e-001
 -4.0000000e-001  4.1738015e-001
 -5.0000000e-001  3.8229415e-001
 -6.0000000e-001  3.4353838e-001
 -7.0000000e-001  2.5842915e-001
 -8.0000000e-001  2.0045758e-001
 -9.0000000e-001  1.3119762e-001
 -1.0000000e+000  0.0000000e+000
  0.0000000e+000  4.5400312e-001
 -1.0000000e-001  4.4182616e-001
 -2.0000000e-001  4.0540028e-001
 -3.0000000e-001  3.3464500e-001
 -4.0000000e-001  2.6681282e-001
 -5.0000000e-001  2.4869160e-001
 -6.0000000e-001  2.0375476e-001
 -7.0000000e-001  1.2577989e-001
 -8.0000000e-001  5.7876114e-002
 -9.0000000e-001  3.3685725e-002
 -1.0000000e+000 -4.3368087e-019
  0.0000000e+000  2.2892673e-001
 -1.0000000e-001  2.4301839e-001
 -2.0000000e-001  2.2654633e-001
 -3.0000000e-001  1.4851270e-001
 -4.0000000e-001  1.0199877e-001
 -5.0000000e-001  8.0256962e-002
 -6.0000000e-001  1.4326094e-002
 -7.0000000e-001 -6.9079456e-002
 -8.0000000e-001 -1.4880970e-001
 -9.0000000e-001 -1.4928061e-001
 -1.0000000e+000  0.0000000e+000
  0.0000000e+000  1.8076438e-001
 -1.0000000e-001  1.7402930e-001
 -2.0000000e-001  1.1755019e-001
 -3.0000000e-001  4.5688978e-002
 -4.0000000e-001 -4.2742615e-002
 -5.0000000e-001 -1.1967798e-002
 -6.0000000e-001 -5.1459971e-002
 -7.0000000e-001 -1.0272431e-001
 -8.0000000e-001 -1.6339153e-001
 -9.0000000e-001 -1.6098826e-001
 -1.0000000e+000  0.0000000e+000
  0.0000000e+000 -1.0598598e-002
 -1.0000000e-001  3.9862654e-003
 -2.0000000e-001  2.5378914e-002
 -3.0000000e-001 -4.5899939e-002
